id,company_id,deal_id,call_date,duration_min,phase,type,notes,scheduled_at,prep_notes,ai_summary
187e281b-4347-4268-9962-f9c30a58221e,f8f6921c-2308-4ff9-acc0-7451302556d2,,2023-07-28,30,post_sale,check_in,,,,
75b1ec4b-fe8b-4196-bcd7-4168595edeb5,f8f6921c-2308-4ff9-acc0-7451302556d2,,2023-08-22,30,post_sale,check_in,,,,"Onboarding progress review. 3 dashboards live, 2 more in development."
59a43cfd-f9e1-456b-b3c1-13658b224824,f8f6921c-2308-4ff9-acc0-7451302556d2,,2023-08-30,45,post_sale,check_in,,,,Renewal negotiation. Multi-year discount proposed. Awaiting budget approval.
791ec913-1d0e-4c28-a6f4-990f5962218a,f8f6921c-2308-4ff9-acc0-7451302556d2,,2023-09-16,30,post_sale,check_in,,,,Security and compliance review. SOC2 and GDPR requirements discussed.
dc52d35f-6a65-4595-96c3-cb3a0cc70563,f8f6921c-2308-4ff9-acc0-7451302556d2,,2023-09-26,90,post_sale,check_in,,,,Discussed product roadmap and upcoming features. Customer expressed interest in advanced analytics.
d23eb35d-90f3-4e66-b45c-bc40ca6afbb3,f9545d9e-239a-4263-b12c-af17122fd588,81fe7448-e9c9-451f-80e8-1f82296a46fc,2023-07-18,30,pre_sale,discovery,,,,Data quality concerns raised. Validation rules and monitoring discussed.
2dd4240f-f9c8-474c-9bfe-b78c081744c7,f9545d9e-239a-4263-b12c-af17122fd588,81fe7448-e9c9-451f-80e8-1f82296a46fc,2023-08-03,60,pre_sale,demo,,,,Escalation call. Dashboard performance issues in production. Fix committed.
8db98d65-3c7b-4f6d-b683-42f57959f13e,f9545d9e-239a-4263-b12c-af17122fd588,81fe7448-e9c9-451f-80e8-1f82296a46fc,2023-08-11,45,pre_sale,evaluation,,,,Quarterly business review. Usage up 40% QoQ. Expansion opportunity identified.
f4799979-bf2b-4e91-9cfb-59e24519d9fc,f9545d9e-239a-4263-b12c-af17122fd588,81fe7448-e9c9-451f-80e8-1f82296a46fc,2023-09-01,90,pre_sale,negotiation,,,,Quarterly business review. Usage up 40% QoQ. Expansion opportunity identified.
2b7ffe14-d8ae-45fe-b25d-46d22538db44,f9545d9e-239a-4263-b12c-af17122fd588,,2023-09-24,60,post_sale,onboarding,,,,Escalation call. Dashboard performance issues in production. Fix committed.
eaee94fb-7c65-4416-897b-7820e20f9b5c,f9545d9e-239a-4263-b12c-af17122fd588,,2023-09-30,90,post_sale,check_in,,,,
ddce358d-b866-48e6-8812-996f7d1985ca,f9545d9e-239a-4263-b12c-af17122fd588,,2023-10-12,30,post_sale,check_in,,,,Discussed product roadmap and upcoming features. Customer expressed interest in advanced analytics.
d8849673-6ebe-4c82-9493-f40cc911cb0f,f9545d9e-239a-4263-b12c-af17122fd588,,2023-10-19,90,post_sale,check_in,,,,
9a4c7439-90c5-40aa-a442-007b619fb8c8,f9545d9e-239a-4263-b12c-af17122fd588,,2023-11-11,90,post_sale,check_in,,,,
15647b4b-2737-4705-8027-e4735334707a,f9545d9e-239a-4263-b12c-af17122fd588,,2023-12-05,30,post_sale,check_in,,,,Mobile access requirements gathering. Field team needs dashboard access.
7a958edd-878c-4164-8207-dc5dc48cd378,f13a7e19-0916-45c2-b8d6-8d60c9ff74c4,44fd6779-d007-4a93-95fb-101b314ea70f,2024-06-09,45,pre_sale,discovery,,,,
65b7a47e-6400-45f3-8a6a-c0ece1e3b49d,f13a7e19-0916-45c2-b8d6-8d60c9ff74c4,44fd6779-d007-4a93-95fb-101b314ea70f,2024-06-15,60,pre_sale,demo,,,,Discussed product roadmap and upcoming features. Customer expressed interest in advanced analytics.
a6da3a7c-d9ce-4032-9f7e-481b0da31c03,f13a7e19-0916-45c2-b8d6-8d60c9ff74c4,44fd6779-d007-4a93-95fb-101b314ea70f,2024-06-21,45,pre_sale,evaluation,,,,Champion check-in. Internal adoption growing. Training session requested.
0827dbb5-be6f-4843-930e-d94a78fcfc7f,f13a7e19-0916-45c2-b8d6-8d60c9ff74c4,44fd6779-d007-4a93-95fb-101b314ea70f,2024-07-15,45,pre_sale,negotiation,,,,Security and compliance review. SOC2 and GDPR requirements discussed.
a9e406f2-caf1-4916-8155-6736092ebe73,f13a7e19-0916-45c2-b8d6-8d60c9ff74c4,,2024-08-03,45,post_sale,onboarding,,,,"Onboarding progress review. 3 dashboards live, 2 more in development."
1b8d6a1b-ff2b-480c-ba81-e75023c84bde,f13a7e19-0916-45c2-b8d6-8d60c9ff74c4,,2024-08-24,90,post_sale,check_in,,,,
53c37891-349c-4968-b75a-11a736b8b33e,f13a7e19-0916-45c2-b8d6-8d60c9ff74c4,,2024-09-14,30,post_sale,check_in,,,,Escalation call. Dashboard performance issues in production. Fix committed.
23afe0bc-ab94-4cc7-a18b-e18a9903a81a,f13a7e19-0916-45c2-b8d6-8d60c9ff74c4,,2024-09-24,45,post_sale,check_in,,,,
b0b527df-a0b2-4423-80c9-6366a8735384,f13a7e19-0916-45c2-b8d6-8d60c9ff74c4,,2024-10-12,90,post_sale,check_in,,,,
fce39d41-21c4-4893-8eeb-4c3b75713768,f13a7e19-0916-45c2-b8d6-8d60c9ff74c4,,2024-10-26,90,post_sale,check_in,,,,Escalation call. Dashboard performance issues in production. Fix committed.
9815ff40-39cd-40a9-adc5-9bf40dd6e65f,d63dec25-2a73-409b-8a6b-31207b6d21b0,adee55d2-18bc-4504-8ad6-5557735d5fdc,2020-05-28,30,pre_sale,discovery,,,,
acbb5c47-dafc-4182-9155-9cbe6193955d,d63dec25-2a73-409b-8a6b-31207b6d21b0,adee55d2-18bc-4504-8ad6-5557735d5fdc,2020-06-20,60,pre_sale,demo,,,,Escalation call. Dashboard performance issues in production. Fix committed.
72d4d7c7-6423-49e5-964f-4d8b4e0c6024,d63dec25-2a73-409b-8a6b-31207b6d21b0,adee55d2-18bc-4504-8ad6-5557735d5fdc,2020-07-11,30,pre_sale,evaluation,,,,Integration planning session. BigQuery and dbt workflow mapping.
6cc484af-33b3-4d1c-945f-8d6844937f6c,d63dec25-2a73-409b-8a6b-31207b6d21b0,adee55d2-18bc-4504-8ad6-5557735d5fdc,2020-08-04,30,pre_sale,negotiation,,,,
0e95c080-8dfb-488d-bb9d-95af67450c47,d63dec25-2a73-409b-8a6b-31207b6d21b0,,2020-08-26,30,post_sale,onboarding,,,,Reviewed pricing tiers and contract terms. Decision expected within 2 weeks.
431d56a4-671d-4183-bd46-6a5e0d464865,d63dec25-2a73-409b-8a6b-31207b6d21b0,,2020-09-20,45,post_sale,check_in,,,,Competitive evaluation update. Comparing with Looker on embedded analytics.
b53713bd-9d18-400e-81ec-4800d5cf5b6f,d63dec25-2a73-409b-8a6b-31207b6d21b0,,2020-10-01,90,post_sale,check_in,,,,Renewal negotiation. Multi-year discount proposed. Awaiting budget approval.
b183bd1e-d056-432a-9f0d-711d9498b50a,d63dec25-2a73-409b-8a6b-31207b6d21b0,,2020-10-09,45,post_sale,check_in,,,,
70d84640-bf65-413f-a08a-d8f4a8907a0f,d63dec25-2a73-409b-8a6b-31207b6d21b0,,2020-11-03,45,post_sale,check_in,,,,Discussed product roadmap and upcoming features. Customer expressed interest in advanced analytics.
11490ee3-52bb-430f-a2c1-03913cb6e6ee,d63dec25-2a73-409b-8a6b-31207b6d21b0,,2020-11-25,90,post_sale,check_in,,,,
e3ce8439-6cd0-459d-b366-59373905c7ee,2b2c2d48-ab36-47ae-b932-9c2d807ca974,e8f158f2-d662-4abb-90a3-2e9433d2a2c0,2026-03-18,60,pre_sale,discovery,,,,Mobile access requirements gathering. Field team needs dashboard access.
9d7ee71e-010a-4a82-af0c-98d915d1aed2,2b2c2d48-ab36-47ae-b932-9c2d807ca974,e8f158f2-d662-4abb-90a3-2e9433d2a2c0,2026-03-27,90,pre_sale,demo,,,,Security and compliance review. SOC2 and GDPR requirements discussed.
167668bc-883e-41ab-a55f-94cd8b65f0de,3027c583-80f5-4aab-b7ca-cd0fb987154d,b5d80746-ed85-40e0-8bba-91fca6880f43,2024-09-01,45,pre_sale,discovery,,,,Quarterly business review. Usage up 40% QoQ. Expansion opportunity identified.
8ad095b0-5afd-42e3-8ebd-e2cdcfb61339,3027c583-80f5-4aab-b7ca-cd0fb987154d,b5d80746-ed85-40e0-8bba-91fca6880f43,2024-09-12,60,pre_sale,demo,,,,
0ca06248-d61b-4491-98d1-5efa60c57d28,3027c583-80f5-4aab-b7ca-cd0fb987154d,b5d80746-ed85-40e0-8bba-91fca6880f43,2024-09-19,90,pre_sale,evaluation,,,,"Onboarding progress review. 3 dashboards live, 2 more in development."
676d93ea-2b7d-4ad6-a22b-cdcfd2bf5f03,3027c583-80f5-4aab-b7ca-cd0fb987154d,f6ae5542-72a2-4b66-b1a0-4ef2f3b144ce,2025-02-27,90,pre_sale,discovery,,,,
dd083189-335b-4708-b8a1-85fb9130123e,3027c583-80f5-4aab-b7ca-cd0fb987154d,f6ae5542-72a2-4b66-b1a0-4ef2f3b144ce,2025-03-05,60,pre_sale,demo,,,,
955366f9-bd89-498b-b02c-00f04c462fbf,3027c583-80f5-4aab-b7ca-cd0fb987154d,f6ae5542-72a2-4b66-b1a0-4ef2f3b144ce,2025-03-22,30,pre_sale,evaluation,,,,
8f0151f9-e537-4e3c-a196-d2e00733427b,7f9f04fa-fd03-4405-b8d8-c2e6706f6317,7efff208-16a6-4330-9202-69c09c751a45,2019-08-15,90,pre_sale,discovery,,,,Quarterly business review. Usage up 40% QoQ. Expansion opportunity identified.
cf2e5ec2-ba16-43a8-939e-73b2f78d7725,7f9f04fa-fd03-4405-b8d8-c2e6706f6317,7efff208-16a6-4330-9202-69c09c751a45,2019-08-28,60,pre_sale,demo,,,,
d672b634-f2c4-4aaf-8963-4e573e521bb0,6d86f13b-8783-4f6f-84b8-c5713dee7eea,7f1f20f5-1b03-4294-a14a-4d11fdd8aa78,2026-03-12,30,pre_sale,discovery,,,,"Onboarding progress review. 3 dashboards live, 2 more in development."
0c25eb5f-6f86-43ce-9e46-08aadf773480,6d86f13b-8783-4f6f-84b8-c5713dee7eea,7f1f20f5-1b03-4294-a14a-4d11fdd8aa78,2026-03-29,45,pre_sale,demo,,,,
3d7c5fbb-81af-4f54-a779-ea78128f3059,41ebfc02-1163-49f2-9f27-2ebcbab64a55,04badeac-6b5a-4665-8543-44c91da02ed8,2024-10-19,30,pre_sale,discovery,,,,Mobile access requirements gathering. Field team needs dashboard access.
c47dcba1-88ed-43f8-8515-00b67011697b,41ebfc02-1163-49f2-9f27-2ebcbab64a55,04badeac-6b5a-4665-8543-44c91da02ed8,2024-11-06,60,pre_sale,demo,,,,
dcfa5c04-415b-4c88-a1b7-e2df47234dda,4f7654a7-8005-46a8-b1d1-74d4148e3a2c,58f5351d-6537-4cd4-9b4f-662ae77435a7,2019-08-02,90,pre_sale,discovery,,,,Data quality concerns raised. Validation rules and monitoring discussed.
b0a01548-2077-44a2-8904-27698b95d01c,4f7654a7-8005-46a8-b1d1-74d4148e3a2c,58f5351d-6537-4cd4-9b4f-662ae77435a7,2019-08-11,60,pre_sale,demo,,,,
b08928e5-caed-4e9b-90bb-ee0b415098a0,b2c39037-6873-4655-a460-9c31f111d2a0,6c4dc1db-94fc-4894-b16e-977e28a1cd0e,2020-08-01,45,pre_sale,discovery,,,,
7de6f722-07ce-4691-95ca-534200829e8b,b2c39037-6873-4655-a460-9c31f111d2a0,6c4dc1db-94fc-4894-b16e-977e28a1cd0e,2020-08-09,30,pre_sale,demo,,,,
ae46768c-b271-4dc1-97a1-1a0f0c84774f,f5c6b12f-f6ad-4360-bd04-ca7b8c395220,3e6045c5-3419-4f23-a631-84d2a966e3aa,2023-07-29,60,pre_sale,discovery,,,,
cc9701fa-a7bf-4318-af55-16f5edc9ba2d,f5c6b12f-f6ad-4360-bd04-ca7b8c395220,3e6045c5-3419-4f23-a631-84d2a966e3aa,2023-08-15,60,pre_sale,demo,,,,Discussed product roadmap and upcoming features. Customer expressed interest in advanced analytics.
20112050-15d6-4685-98ff-b2773d71accd,d13d14bb-76c2-4ad4-a6e7-09a58af181e3,b689cad0-d897-4de4-8087-d7b8e55648ae,2021-05-06,30,pre_sale,discovery,,,,Competitive evaluation update. Comparing with Looker on embedded analytics.
5159d44f-b4a6-495a-b92c-ed0d185886a9,d13d14bb-76c2-4ad4-a6e7-09a58af181e3,b689cad0-d897-4de4-8087-d7b8e55648ae,2021-05-13,45,pre_sale,demo,,,,Technical deep-dive on data modeling capabilities. Engineering team impressed.
d817775d-80d7-4303-b07e-c572c0477cc7,d13d14bb-76c2-4ad4-a6e7-09a58af181e3,b689cad0-d897-4de4-8087-d7b8e55648ae,2021-05-21,30,pre_sale,evaluation,,,,
d6f58052-c6f3-4ca2-9033-d733de88cce0,ce4e7abc-bc5f-4971-b9f0-b313fbf81ed3,0bf5cce8-d752-4c45-9644-98cb2e61708e,2025-08-30,30,pre_sale,discovery,,,,
40f03e00-0651-4189-8a58-69a25d8fca3a,ce4e7abc-bc5f-4971-b9f0-b313fbf81ed3,0bf5cce8-d752-4c45-9644-98cb2e61708e,2025-09-04,60,pre_sale,demo,,,,
6a536909-d1fa-4212-9c14-2501760d442b,ce4e7abc-bc5f-4971-b9f0-b313fbf81ed3,0bf5cce8-d752-4c45-9644-98cb2e61708e,2025-09-12,45,pre_sale,evaluation,,,,
3cd84cb2-63fb-4c71-bbe2-264f8d58bc65,6e424ef4-0cfb-40eb-ba32-edc3880d9040,1d62694b-4e08-493e-bf6a-9dd5d63e6147,2022-03-27,90,pre_sale,discovery,,,,Technical deep-dive on data modeling capabilities. Engineering team impressed.
b5cd0345-16d4-49d9-9556-c865cc20625d,6e424ef4-0cfb-40eb-ba32-edc3880d9040,1d62694b-4e08-493e-bf6a-9dd5d63e6147,2022-04-14,45,pre_sale,demo,,,,
514576d8-f281-4403-b362-0c429253db5b,6e424ef4-0cfb-40eb-ba32-edc3880d9040,1d62694b-4e08-493e-bf6a-9dd5d63e6147,2022-04-27,30,pre_sale,evaluation,,,,
f30388a2-79b3-4a2a-b2a3-f65fe961b132,6e424ef4-0cfb-40eb-ba32-edc3880d9040,1d62694b-4e08-493e-bf6a-9dd5d63e6147,2022-05-06,60,pre_sale,evaluation,,,,Data quality concerns raised. Validation rules and monitoring discussed.
6a847b9d-60aa-4496-89e2-2f0b4349c534,7ba5b62e-39f9-477c-8eed-8e5e525605eb,e7464206-0a84-44f1-be98-255a3d534702,2025-08-01,90,pre_sale,discovery,,,,
8208fc47-824a-46de-ae97-08840b1f7aa5,7ba5b62e-39f9-477c-8eed-8e5e525605eb,e7464206-0a84-44f1-be98-255a3d534702,2025-08-14,60,pre_sale,demo,,,,
a11adea2-d45f-4860-b4d5-eb29175e68c0,c3000093-f9b7-438e-9aa6-d22bb1ae14d7,bc587c7c-872d-41be-855a-dbb8a97f9ece,2025-05-06,45,pre_sale,discovery,,,,
44e4c06d-729b-422d-ba2b-65d0df9c5836,c3000093-f9b7-438e-9aa6-d22bb1ae14d7,bc587c7c-872d-41be-855a-dbb8a97f9ece,2025-05-16,30,pre_sale,demo,,,,
bb2257a0-0e0a-4a73-9f3d-c9c030467e7f,c3000093-f9b7-438e-9aa6-d22bb1ae14d7,bc587c7c-872d-41be-855a-dbb8a97f9ece,2025-05-22,30,pre_sale,evaluation,,,,
9cefb8d9-6c8b-4372-a86d-7001308ae89c,bad918ee-20a4-4b74-af6d-2d2aa7ddebd9,8791d1a7-8f34-49ba-8360-2409626d07fd,2022-09-20,30,pre_sale,discovery,,,,
dd313448-fccf-4136-9415-7f99df159f4b,d1dc61f2-1975-457e-95cd-4ba2f8b22b40,c720cab9-4c55-44b9-b983-acb7472fbc42,2019-11-27,30,pre_sale,discovery,,,,Reviewed pricing tiers and contract terms. Decision expected within 2 weeks.
21273a45-92fc-43f1-b01a-52127f319171,d1dc61f2-1975-457e-95cd-4ba2f8b22b40,c720cab9-4c55-44b9-b983-acb7472fbc42,2019-12-08,30,pre_sale,demo,,,,
570fbe71-1e0c-4ac4-be2d-b2974d73b8f1,d1dc61f2-1975-457e-95cd-4ba2f8b22b40,c720cab9-4c55-44b9-b983-acb7472fbc42,2019-12-23,90,pre_sale,evaluation,,,,
9e8d74c5-b63d-49b0-8581-447185473021,b4c816e3-4865-4c3d-9ccf-171cbe884e87,5f0c2ccc-7ae4-455e-b15b-f459935559f2,2025-03-16,90,pre_sale,discovery,,,,
927fba75-d086-403a-a8b4-e95173dcb0de,b4c816e3-4865-4c3d-9ccf-171cbe884e87,5f0c2ccc-7ae4-455e-b15b-f459935559f2,2025-03-28,90,pre_sale,demo,,,,Feature request discussion: need better export options and scheduling.
bf14ef6d-e39c-4a04-9e36-7422f0c64ab9,b4c816e3-4865-4c3d-9ccf-171cbe884e87,5f0c2ccc-7ae4-455e-b15b-f459935559f2,2025-04-02,60,pre_sale,evaluation,,,,
25ce60c6-1ce4-4f2d-9daf-d1952f633bc3,22a9996f-d9b3-4997-b821-c18c1f75d182,8a89e820-c03e-40ba-81c7-aa648454a512,2022-10-08,90,pre_sale,discovery,,,,Champion check-in. Internal adoption growing. Training session requested.
cd8ee6db-fad4-4d01-a9a3-567dfe893d55,22a9996f-d9b3-4997-b821-c18c1f75d182,8a89e820-c03e-40ba-81c7-aa648454a512,2022-10-25,45,pre_sale,demo,,,,
9b556df2-d3a4-429b-8a92-20b742274f33,22a9996f-d9b3-4997-b821-c18c1f75d182,8a89e820-c03e-40ba-81c7-aa648454a512,2022-10-30,90,pre_sale,evaluation,,,,Security and compliance review. SOC2 and GDPR requirements discussed.
7f8aec8a-9302-4493-88e1-679b5c4e30c3,1e6727ff-f8c1-4070-a33a-de9e6a25617e,a2b35e3e-810c-4791-9ecf-79b56ce5de16,2023-03-07,45,pre_sale,discovery,,,,Reviewed pricing tiers and contract terms. Decision expected within 2 weeks.
97ec2242-e111-42bc-9fce-87e7bad51733,1e6727ff-f8c1-4070-a33a-de9e6a25617e,a2b35e3e-810c-4791-9ecf-79b56ce5de16,2023-03-25,45,pre_sale,demo,,,,
1bbcad5f-fe04-4627-b41f-287d87483c4b,23ebd4b9-4153-4a8a-92d1-8f72b5ddf2a0,7544fc18-b5f2-43ea-abe7-44722114393e,2024-03-02,30,pre_sale,discovery,,,,
a9c10a42-40f6-4f6f-b688-57aec2e380d2,23ebd4b9-4153-4a8a-92d1-8f72b5ddf2a0,7544fc18-b5f2-43ea-abe7-44722114393e,2024-03-15,45,pre_sale,demo,,,,Escalation call. Dashboard performance issues in production. Fix committed.
66b6e1a2-943d-438f-8951-591539fb89a0,23ebd4b9-4153-4a8a-92d1-8f72b5ddf2a0,7544fc18-b5f2-43ea-abe7-44722114393e,2024-03-31,60,pre_sale,evaluation,,,,
71634fdf-ee60-402e-a55e-3de23056555e,de3aa434-0488-469b-93b9-969d8acd9c58,192fd6dd-b7c9-4cf6-a86a-d4b6347763e1,2023-07-29,90,pre_sale,discovery,,,,
eac36d3f-b82c-49fb-9e3e-f06eee25acad,de3aa434-0488-469b-93b9-969d8acd9c58,192fd6dd-b7c9-4cf6-a86a-d4b6347763e1,2023-08-10,90,pre_sale,demo,,,,
0ef9b3a6-eb98-45cf-bf0a-7437ec9abb01,de3aa434-0488-469b-93b9-969d8acd9c58,192fd6dd-b7c9-4cf6-a86a-d4b6347763e1,2023-08-24,45,pre_sale,evaluation,,,,Quarterly business review. Usage up 40% QoQ. Expansion opportunity identified.
ace24da7-0140-411b-a7f7-50c941cc2cbc,7f9f04fa-fd03-4405-b8d8-c2e6706f6317,366ee827-e153-4e37-87f1-94d61688e16a,2026-02-01,90,pre_sale,discovery,,,,
003c6a43-6708-43f3-91ae-7f457cf64be5,7f9f04fa-fd03-4405-b8d8-c2e6706f6317,366ee827-e153-4e37-87f1-94d61688e16a,2026-02-17,45,pre_sale,demo,,,,Champion check-in. Internal adoption growing. Training session requested.
655a712b-a6e8-46a0-b3bf-9d619cbc16eb,7f9f04fa-fd03-4405-b8d8-c2e6706f6317,366ee827-e153-4e37-87f1-94d61688e16a,2026-03-03,60,pre_sale,evaluation,,,,
ba83e7ed-6a23-48fb-9fe8-6ff7b1372428,41ebfc02-1163-49f2-9f27-2ebcbab64a55,2e6e7de6-d969-47c6-bb3c-8a31bfa2596d,2026-02-13,30,pre_sale,discovery,,,,
c318444d-7614-41a2-9a07-bad43cefc855,41ebfc02-1163-49f2-9f27-2ebcbab64a55,2e6e7de6-d969-47c6-bb3c-8a31bfa2596d,2026-03-03,45,pre_sale,demo,,,,
3fa14ecc-c6b6-4982-abc0-3e743262ef71,41ebfc02-1163-49f2-9f27-2ebcbab64a55,2e6e7de6-d969-47c6-bb3c-8a31bfa2596d,2026-03-09,60,pre_sale,evaluation,,,,
a1113cc3-2d50-48fc-bccf-0e3f14ccb293,0ccb2114-216a-4c04-9b8a-3d5f09f5fff2,786ae400-1a9f-4a5a-b963-a8f568bb0bd3,2026-03-03,45,pre_sale,discovery,,,,Reviewed pricing tiers and contract terms. Decision expected within 2 weeks.
41e56ef2-846e-4a31-9ca9-53fbbab84f64,0ccb2114-216a-4c04-9b8a-3d5f09f5fff2,786ae400-1a9f-4a5a-b963-a8f568bb0bd3,2026-03-11,45,pre_sale,demo,,,,
d5aa5cd0-a302-4257-8756-fe288e7599cc,0ccb2114-216a-4c04-9b8a-3d5f09f5fff2,786ae400-1a9f-4a5a-b963-a8f568bb0bd3,2026-03-21,30,pre_sale,evaluation,,,,
c5e47951-97f7-4237-baf9-a0c01b58674e,380894da-d663-4bc0-a227-5734483414cb,a9cc0b41-1649-4720-bf29-b3b519e830cb,2026-03-02,45,pre_sale,discovery,,,,Escalation call. Dashboard performance issues in production. Fix committed.
b69d9400-0b3d-4201-9871-f0b6c28371a5,380894da-d663-4bc0-a227-5734483414cb,a9cc0b41-1649-4720-bf29-b3b519e830cb,2026-03-17,30,pre_sale,demo,,,,
9db10b0c-4090-4a46-8c1c-ac45b7698e07,380894da-d663-4bc0-a227-5734483414cb,a9cc0b41-1649-4720-bf29-b3b519e830cb,2026-03-29,90,pre_sale,evaluation,,,,
05fbf49c-bed3-4f35-871b-2175564415e8,73477dab-2150-46e4-8cc7-a8ef9fc3d789,74820ce8-72cd-4e16-8412-8e7a68f6118e,2026-02-18,45,pre_sale,discovery,,,,Renewal negotiation. Multi-year discount proposed. Awaiting budget approval.
808173f5-7d63-4ade-a454-b7a89c6ab072,73477dab-2150-46e4-8cc7-a8ef9fc3d789,74820ce8-72cd-4e16-8412-8e7a68f6118e,2026-02-25,90,pre_sale,demo,,,,
3081ecd8-63cf-44e9-9414-ebb29263db42,73477dab-2150-46e4-8cc7-a8ef9fc3d789,74820ce8-72cd-4e16-8412-8e7a68f6118e,2026-03-10,45,pre_sale,evaluation,,,,
4a362e26-fb10-4d3c-8715-710cc2bb8641,449f6928-ce69-4321-9edc-b1a6094d331d,9a93911e-bfc6-4120-908f-038d180a089d,2026-02-11,60,pre_sale,discovery,,,,Champion check-in. Internal adoption growing. Training session requested.
17e604f2-3b61-462a-b3ec-9152c5b4daed,449f6928-ce69-4321-9edc-b1a6094d331d,9a93911e-bfc6-4120-908f-038d180a089d,2026-02-16,45,pre_sale,demo,,,,
e4628a3a-4526-455a-8482-ec31aa42828a,449f6928-ce69-4321-9edc-b1a6094d331d,9a93911e-bfc6-4120-908f-038d180a089d,2026-03-05,45,pre_sale,evaluation,,,,
c78a81c9-3673-404a-b5d9-ae4a43971d0b,79e33392-d943-4062-9b72-71c5f95a73c0,fbac164a-0ff2-4931-a7f9-190478a9d312,2026-03-23,45,pre_sale,discovery,,,,Renewal negotiation. Multi-year discount proposed. Awaiting budget approval.
a32d6273-7b2b-46b6-af1c-bc5c4c399b5a,79e33392-d943-4062-9b72-71c5f95a73c0,fbac164a-0ff2-4931-a7f9-190478a9d312,2026-03-29,90,pre_sale,demo,,,,
208cd13e-98c7-42be-a7c6-65ffcb4d1d17,1339d80b-bb18-41b8-83a3-48addc5e037a,afff7314-6308-4fd5-a16e-4088b923ed38,2026-03-17,45,pre_sale,discovery,,,,
ec8c5060-a10a-4c1a-b6e4-fca8827ad9cb,1339d80b-bb18-41b8-83a3-48addc5e037a,afff7314-6308-4fd5-a16e-4088b923ed38,2026-03-23,90,pre_sale,demo,,,,
e3608e1c-8380-4882-be49-2100cb97bd18,4367bf68-f4b6-4747-8e9e-52c93cff4535,4f595a70-416b-4771-9bfc-eb1dc68d52ff,2026-02-28,90,pre_sale,discovery,,,,
6a19fa66-765a-4109-84c2-17f0d55aa59b,4367bf68-f4b6-4747-8e9e-52c93cff4535,4f595a70-416b-4771-9bfc-eb1dc68d52ff,2026-03-07,30,pre_sale,demo,,,,
f6434a98-c799-4d4f-b229-e3101affa6a5,2a5bb2e0-68e5-4845-8946-4933df0c0590,636ecfb7-1ec7-4db1-9884-5b38aa6e1d46,2026-01-07,45,pre_sale,discovery,,,,
650e16c3-246a-42ef-8a1d-c4143fa95c98,2a5bb2e0-68e5-4845-8946-4933df0c0590,636ecfb7-1ec7-4db1-9884-5b38aa6e1d46,2026-01-20,90,pre_sale,demo,,,,
0d44950e-00c8-4ef1-aaf1-185f898d2a63,2a5bb2e0-68e5-4845-8946-4933df0c0590,636ecfb7-1ec7-4db1-9884-5b38aa6e1d46,2026-02-06,45,pre_sale,evaluation,,,,Reviewed pricing tiers and contract terms. Decision expected within 2 weeks.
e6921028-53f3-4bb6-874b-535dc756ea0a,c2b1c375-6d54-46a5-9d96-24c9d9125a36,cda3f345-9f9a-4659-ba44-5899eb86afc7,2026-02-15,90,pre_sale,discovery,,,,
0c872883-e7a1-4f61-91ea-1766710ab963,c2b1c375-6d54-46a5-9d96-24c9d9125a36,cda3f345-9f9a-4659-ba44-5899eb86afc7,2026-03-03,90,pre_sale,demo,,,,Technical deep-dive on data modeling capabilities. Engineering team impressed.
1d893a52-4159-45c4-aac0-e415543116bf,6d86f13b-8783-4f6f-84b8-c5713dee7eea,3a4e3592-aa90-4e13-b83c-522f6d7169fe,2026-02-24,45,pre_sale,discovery,,,,
87ee4ee9-c79f-495b-9a7e-edf608cd9a87,6d86f13b-8783-4f6f-84b8-c5713dee7eea,3a4e3592-aa90-4e13-b83c-522f6d7169fe,2026-03-04,90,pre_sale,demo,,,,
e554ee5c-9e66-4c4f-8069-0016cc553987,3e7f3f0c-e984-4841-bc0f-0b7b3025a965,f3fa537d-d263-4f92-bc70-662db7ff0592,2026-03-09,45,pre_sale,discovery,,,,
98b238a5-75fa-4dcb-b935-5d0a18aa3c36,3e7f3f0c-e984-4841-bc0f-0b7b3025a965,f3fa537d-d263-4f92-bc70-662db7ff0592,2026-03-17,45,pre_sale,demo,,,,
da86a384-6318-4d21-a789-90f9f3f5295a,3e7f3f0c-e984-4841-bc0f-0b7b3025a965,f3fa537d-d263-4f92-bc70-662db7ff0592,2026-03-28,45,pre_sale,evaluation,,,,
01ddd60c-cdd5-4dea-be0f-ec4c49355b6b,64025ca6-344c-4cd0-9264-59bd940e021a,581c93d4-1c01-41f4-9c5f-b463a80bf096,2026-01-24,30,pre_sale,discovery,,,,
b166fe12-e8b6-4e79-9a8f-211d3c8199ce,64025ca6-344c-4cd0-9264-59bd940e021a,581c93d4-1c01-41f4-9c5f-b463a80bf096,2026-02-06,90,pre_sale,demo,,,,
481d1e6c-42d1-46a5-9004-2945638b5a2b,64025ca6-344c-4cd0-9264-59bd940e021a,581c93d4-1c01-41f4-9c5f-b463a80bf096,2026-02-24,45,pre_sale,evaluation,,,,
ea73506f-79d4-40f4-84a3-203e7a773eab,f13a7e19-0916-45c2-b8d6-8d60c9ff74c4,5b5fb28c-b9b3-4986-ad6a-5cfbc80ee867,2026-01-29,45,pre_sale,discovery,,,,
