id,use_case_id,name,description,status,shipped_at
30d59b03-3ae1-4d83-af8e-fbda9a747844,c47cb8e1-9144-4b4f-962e-f3bf25b0b425,Auto navigator for Semantic Layer #444,Auto navigator capability in Semantic Layer,shipped,2023-11-08
3102f98f-aac5-4efa-af09-afdb9114a825,6493aeee-96f0-42ab-8fcb-2c54bcd30fb9,Enhanced navigator for Semantic Layer #445,Enhanced navigator capability in Semantic Layer,deprecated,2024-04-22
8ffa375b-6116-4a74-8b19-49a17e3c50a6,90f165ee-cafe-424f-b729-44b8e9d04ef2,Inline navigator for Semantic Layer #446,Inline navigator capability in Semantic Layer,shipped,2024-08-14
7a9d3c36-4bcb-4ead-8483-3620b8c6c5cf,8342d08a-8dab-47b8-88d9-0dd84ab69de9,Live navigator for Semantic Layer #447,Live navigator capability in Semantic Layer,shipped,2024-10-23
ca68585e-1fc5-4104-83b4-836f7407fff1,dbe56d42-8b9b-422b-96cd-e87b191cd319,Cached navigator for Semantic Layer #448,Cached navigator capability in Semantic Layer,planned,
6c423bdd-35d0-4fd8-bbd3-c21340fecd34,1bea8049-617a-4482-8279-c0a76a5be176,Async navigator for Semantic Layer #449,Async navigator capability in Semantic Layer,planned,
fe9bd9a6-92cf-4c67-8823-cf68360b65da,42226044-ca55-41db-8d04-2abf4d874a87,Advanced wizard for Self-Service #450,Advanced wizard capability in Self-Service,shipped,2026-01-11
5fe3b6e0-e40e-4c35-b37f-54cf16a56bb2,07e51a23-2bbb-458b-a87e-55f3fe672eb4,Smart wizard for Self-Service #451,Smart wizard capability in Self-Service,shipped,2021-04-03
9d8b8db0-6f14-4536-a3cd-5869e0046699,b0fe9eca-17a3-4641-a806-68bcbb9e6cbd,Bulk wizard for Self-Service #452,Bulk wizard capability in Self-Service,in_development,
c7a21e80-27a1-4f52-b727-f039054e8643,930f603e-93bf-4c69-9d2f-6cac187b597c,Custom wizard for Self-Service #453,Custom wizard capability in Self-Service,in_development,
dfca6cf1-88d0-454d-b3e0-7e37fcfa7c7d,51167a93-8b50-45f8-8069-2df959fe7238,Auto wizard for Self-Service #454,Auto wizard capability in Self-Service,shipped,2024-03-23
0cd1d638-88a0-4e40-bfb1-77c24fb7def0,13eb5e94-82b7-4c5a-a410-ff01387b5d80,Enhanced wizard for Self-Service #455,Enhanced wizard capability in Self-Service,in_development,
9fcf7ee5-8656-4c5a-9b9c-013e78e3fa26,49ccf45e-7145-4a97-b245-7e7333dbbb4b,Inline wizard for Self-Service #456,Inline wizard capability in Self-Service,planned,
3c943ae2-49ea-4a04-8915-4f52d0bc45dd,b8f3d103-30f2-4309-91f3-3bc7e5a40abc,Live wizard for Self-Service #457,Live wizard capability in Self-Service,shipped,2026-02-07
f219f9ab-ae53-4958-8a64-ac4c85a79570,d2e592bb-d32f-4cb0-bddf-40cf5bf1cea5,Cached wizard for Self-Service #458,Cached wizard capability in Self-Service,shipped,2025-06-11
accf35cd-a0ef-4728-b69e-904cd98ef2d3,7684d1f6-4c46-46b6-ad99-d4825522929a,Async wizard for Self-Service #459,Async wizard capability in Self-Service,planned,
7e85b458-9ac7-4ced-8e57-eb2175469ab0,8ab9d7d9-6efc-4c2e-bebd-fa068527a888,Advanced renderer for Self-Service #460,Advanced renderer capability in Self-Service,shipped,2023-07-30
da24dbbe-638f-4933-80e1-13bd6c79acbf,5d5ab8a9-1631-453d-8dc7-dd4b587ec654,Smart renderer for Self-Service #461,Smart renderer capability in Self-Service,shipped,2022-08-07
42b95189-a66f-444b-a939-dc5765c851d7,51a3f8b5-fb11-4ec5-be1c-7bd1b48a9eb3,Bulk renderer for Self-Service #462,Bulk renderer capability in Self-Service,shipped,2024-08-05
bae1fdf2-a9ae-4281-93fd-7d2fa7c477d9,a1ceed20-0a1f-429d-8acf-5c4ecaacefdf,Custom renderer for Self-Service #463,Custom renderer capability in Self-Service,shipped,2022-04-10
7299caa0-345b-48dd-9f2a-416dc3f9731e,48490a3b-3d4c-48af-8026-999c29ff6226,Auto renderer for Self-Service #464,Auto renderer capability in Self-Service,shipped,2024-03-06
5e522132-046c-4acd-b366-56f53ba7d044,498d8dc0-ccfb-4b73-b703-9fb75a5f08bd,Enhanced renderer for Self-Service #465,Enhanced renderer capability in Self-Service,shipped,2023-12-11
10e6b8c0-b271-4fc7-8de7-73c3c59ed994,7a027913-8479-4b3d-9f74-833d8fc24c12,Inline renderer for Self-Service #466,Inline renderer capability in Self-Service,in_development,
ea1860ca-54b9-4d64-8e4a-8b0ddd9dfff9,1a003c38-212c-4d34-9edf-a17e2d7df7a4,Live renderer for Self-Service #467,Live renderer capability in Self-Service,shipped,2022-12-30
8bdc2ee8-7af0-472f-b58d-51b4952a4c91,e4035591-027a-41c4-abb8-32615a8c106c,Cached renderer for Self-Service #468,Cached renderer capability in Self-Service,planned,
ca88f321-1ffa-4720-bbc8-c99a06f49f85,d16ba8cf-c374-4868-bef1-5676a7984535,Async renderer for Self-Service #469,Async renderer capability in Self-Service,shipped,2024-09-24
16f85944-17ba-4fb0-88f7-bdebf5b445d0,efd00524-85be-4ed2-bf61-688e5f6ba8f3,Advanced connector for Self-Service #470,Advanced connector capability in Self-Service,shipped,2024-06-14
b0736831-db68-4485-8e0d-60d1d36f2d84,a9bebce9-c291-47d6-807a-7f7532a238e5,Smart connector for Self-Service #471,Smart connector capability in Self-Service,shipped,2023-03-24
1163c444-8627-4fea-bc7f-ba1aa7ef8477,fe2db14a-3bda-406c-b1df-e7ce7d15c733,Bulk connector for Self-Service #472,Bulk connector capability in Self-Service,shipped,2025-06-03
9f15af4c-81b4-4d48-b471-604f408143f2,f2123c13-ed4d-4d17-bd2f-ab6aaf3b17cd,Custom connector for Self-Service #473,Custom connector capability in Self-Service,shipped,2025-04-11
7afb5570-357e-4070-a3ff-2042ee501c32,547b0c3e-5c42-4b28-9ad6-a013c4f989d4,Auto connector for Self-Service #474,Auto connector capability in Self-Service,in_development,
c6533c16-05a9-4217-b28f-213023e1d27d,84d29ef4-de63-44b1-bde3-090a6306e195,Enhanced connector for Multi-tenancy #475,Enhanced connector capability in Multi-tenancy,shipped,2021-04-25
054b6602-8f79-4d04-b8df-48cc0599daad,b8a667f6-91dd-4615-9dba-b062cd2ea66a,Inline connector for Multi-tenancy #476,Inline connector capability in Multi-tenancy,planned,
108fbfce-15f4-4305-b88c-732acf2142df,19c4e151-b80d-4532-9493-f4cec9109556,Live connector for Multi-tenancy #477,Live connector capability in Multi-tenancy,shipped,2023-10-14
e14ecce7-158a-4914-8d5a-2b2b244ed782,93084ef6-0be6-426b-9167-e87f8bc84860,Cached connector for Multi-tenancy #478,Cached connector capability in Multi-tenancy,planned,
e59780b6-c9aa-4712-b2ee-23b9c417b050,51b3fd8c-b49c-4d61-9e38-beb590b85778,Async connector for Multi-tenancy #479,Async connector capability in Multi-tenancy,planned,
2df56839-a56d-4861-9be5-a75419556592,749009b9-e046-4a94-9d59-40adcbc9b188,Advanced validator for Multi-tenancy #480,Advanced validator capability in Multi-tenancy,in_development,
a3c8ed07-fa32-4551-977e-757d0a578ad3,cf5f8024-9f06-4603-8b13-405f7105257d,Smart validator for Multi-tenancy #481,Smart validator capability in Multi-tenancy,planned,
393c1901-d672-4d0d-a3dd-6f9dd8dab4ca,97cce051-c5f7-4eb8-8d7d-ba38a637e80a,Bulk validator for Multi-tenancy #482,Bulk validator capability in Multi-tenancy,in_development,
999a369a-1ff2-4a3d-9ec5-24a1b1f67499,2fc1054f-e06b-4147-beaf-19d6af5cc6f2,Custom validator for Multi-tenancy #483,Custom validator capability in Multi-tenancy,shipped,2023-01-23
8f414225-3cb0-45ea-a519-0c0088c3eae0,0da60995-bb61-424e-88a6-6038b3614a19,Auto validator for Multi-tenancy #484,Auto validator capability in Multi-tenancy,shipped,2024-08-07
4d1102fb-3373-420a-a431-af9b9adb5fd4,4ceaae86-c707-4e62-ad00-7aa14df17ab7,Enhanced validator for Multi-tenancy #485,Enhanced validator capability in Multi-tenancy,planned,
86516d2f-0c18-4e1d-acc9-a984672f0dad,644d8d7f-da2a-4297-b15c-3f4ba1598fe3,Inline validator for Multi-tenancy #486,Inline validator capability in Multi-tenancy,shipped,2026-03-01
4cb0ea87-5bba-4089-aaf1-4ed97beef395,252c6e3b-d8df-46cf-949e-ddb03e1f6b23,Live validator for Multi-tenancy #487,Live validator capability in Multi-tenancy,planned,
70adc1df-443d-4779-954a-661b31d6c3cf,3181bb03-9eca-4a05-afac-ad06d5cec991,Cached validator for Multi-tenancy #488,Cached validator capability in Multi-tenancy,shipped,2023-08-03
64af1422-29ce-485a-811e-93723a0e6646,9b46e4d0-8b98-419a-9cd4-066208d3ebe5,Async validator for Multi-tenancy #489,Async validator capability in Multi-tenancy,in_development,
772c2d38-a6c3-44fd-8e61-53b5e6e9f5ab,f582278b-5e89-4d79-98aa-9d0a4c07ddd1,Advanced parser for Multi-tenancy #490,Advanced parser capability in Multi-tenancy,shipped,2022-07-19
a512be8d-13a5-436d-9257-df09b0cad99f,cc808684-c368-4ee8-b11d-0a8087707e0c,Smart parser for Multi-tenancy #491,Smart parser capability in Multi-tenancy,planned,
83468b2c-3af2-4f9a-8b14-c4ed1672d994,01e7cbf3-ccba-4904-8c5f-58f911475725,Bulk parser for Multi-tenancy #492,Bulk parser capability in Multi-tenancy,shipped,2023-01-10
958a00f6-4ca2-43f2-985e-fcce19eee846,a0d84d5b-806f-4335-a28e-a87fcd1182b7,Custom parser for Multi-tenancy #493,Custom parser capability in Multi-tenancy,in_development,
f7591532-06ee-4171-b172-b2901c94131a,8afbdaef-99c0-4df4-bf0f-2d14d26f8009,Auto parser for Multi-tenancy #494,Auto parser capability in Multi-tenancy,shipped,2022-04-11
52b03980-e863-4d6e-b7fe-d080a8b371fe,b200b477-9911-479f-8f57-b80de63cff72,Enhanced parser for Multi-tenancy #495,Enhanced parser capability in Multi-tenancy,planned,
d81afaba-ee20-4d8d-86f0-e6b4aa95725d,f2386e2b-4622-41dd-a216-d9b189209405,Inline parser for Multi-tenancy #496,Inline parser capability in Multi-tenancy,shipped,2021-04-27
1c4c329c-f14c-4bbf-ab8e-70cabb5c4259,cf4caa32-d3a1-4a40-a708-8e2b88168a44,Live parser for Multi-tenancy #497,Live parser capability in Multi-tenancy,in_development,
3fdf23bd-2dac-4a7f-9485-676d5106673f,e2ac8103-06c4-44f7-85e0-5d6d14f33186,Cached parser for Multi-tenancy #498,Cached parser capability in Multi-tenancy,shipped,2022-01-27
a5fad6a8-0a78-4624-953f-6b6ff8024c2b,7b05fef1-cfb7-45f6-894e-0dc670ca252a,Async parser for Multi-tenancy #499,Async parser capability in Multi-tenancy,shipped,2022-04-13
68c58384-c0d4-4441-84cb-7b2f61120e85,645da331-866f-4175-81ea-519e51055cf6,Advanced editor for Data Modeling #500,Advanced editor capability in Data Modeling,planned,
08e37862-8d18-41bb-bd3f-ef13b2800753,943394b6-0984-4f3d-9d8a-5be247845d70,Smart editor for Data Modeling #501,Smart editor capability in Data Modeling,in_development,
cf340d8d-be71-43fe-a7b2-200d324a8510,64a40557-9d97-40c0-8d5b-f595f66bd8fc,Bulk editor for Data Modeling #502,Bulk editor capability in Data Modeling,shipped,2023-12-14
65106a2b-9b0a-46ac-a506-d922abddd7b7,008b6e4e-e2bb-4ffb-bb1a-25995fc2610b,Custom editor for Data Modeling #503,Custom editor capability in Data Modeling,planned,
923a15e3-1289-4adb-a551-d12031e78a20,1115cb64-cafe-40ea-83b3-e23700fb8229,Auto editor for Data Modeling #504,Auto editor capability in Data Modeling,planned,
d2379e0c-0da3-4818-806b-438375fce053,1f327bd6-5ba8-4654-9c25-8ec9f9131942,Enhanced editor for Data Modeling #505,Enhanced editor capability in Data Modeling,shipped,2024-06-14
f4abc9fa-0332-4244-abd4-8383134a4f68,ad91fa43-b818-474c-bd71-067d54855193,Inline editor for Data Modeling #506,Inline editor capability in Data Modeling,in_development,
fd0801e1-2d6f-408a-8852-a82e5b6a8fdf,c3cf567b-f12a-499c-98f0-193065b3b1d7,Live editor for Data Modeling #507,Live editor capability in Data Modeling,in_development,
f1a61bad-0d73-4504-ad10-2a0dab52ccf7,36bcf275-4e58-48a0-a44a-5d06b9cd35af,Cached editor for Data Modeling #508,Cached editor capability in Data Modeling,shipped,2021-11-12
dbbf3a86-478a-4abc-8e8c-a357623ff481,585f7d2b-8007-4976-ba6b-81696579a7e4,Async editor for Data Modeling #509,Async editor capability in Data Modeling,planned,
11f11b25-7114-44d6-acb5-8028da68d1a5,446449c7-84cc-4bf7-8209-64cdf0e8df67,Advanced viewer for Data Modeling #510,Advanced viewer capability in Data Modeling,planned,
c1e96cc1-d2cd-43b5-b049-02dea4ae0a0a,4ca8c930-dd01-475b-aadc-cb8a8149a4a2,Smart viewer for Data Modeling #511,Smart viewer capability in Data Modeling,in_development,
214e716e-420f-4b51-a5b3-50e1a3a24237,c68e92a8-087a-486b-ad44-f646d7fb26bd,Bulk viewer for Data Modeling #512,Bulk viewer capability in Data Modeling,planned,
66e0d373-12e6-4721-ae0e-2a90c6fde597,6abaa5f9-a142-421b-8c48-d05c0b2cbfe0,Custom viewer for Data Modeling #513,Custom viewer capability in Data Modeling,shipped,2025-04-27
b003746e-67e6-4236-a644-e9684423534b,6719c56a-b36a-4a2d-b4fd-daefc50aa626,Auto viewer for Data Modeling #514,Auto viewer capability in Data Modeling,in_development,
6ca59c3d-12fd-483f-8148-19cae1bf76fa,2008f817-d6cf-4b87-a677-ea19deb43b0e,Enhanced viewer for Data Modeling #515,Enhanced viewer capability in Data Modeling,shipped,2024-01-29
525a557e-cf4e-475c-bd2c-ddce53e47e02,bdad2f6b-40bf-4704-896d-fbb70a67bc57,Inline viewer for Data Modeling #516,Inline viewer capability in Data Modeling,shipped,2021-07-04
c561a415-2a76-44b1-9ba2-3733cb953861,95f79681-01aa-4900-9144-16728d3d5477,Live viewer for Data Modeling #517,Live viewer capability in Data Modeling,planned,
c5b6f30b-4c87-473b-8448-8c6eddca30f8,7081fb77-bcaa-4ec0-8380-ba4d600f26f9,Cached viewer for Data Modeling #518,Cached viewer capability in Data Modeling,shipped,2025-06-26
e4c69023-0b81-43ce-af5e-070db67350b4,6f71df6c-8e99-4f6e-9c51-fcf5c29eebbe,Async viewer for Data Modeling #519,Async viewer capability in Data Modeling,planned,
fbfa08ee-af76-42a3-a588-94ac5caa76ba,7064e94a-a7b3-4e1b-8af2-6fff85cf25f7,Advanced builder for Data Modeling #520,Advanced builder capability in Data Modeling,shipped,2024-09-06
ef0a6d38-11f4-4250-8635-d6dbb30e8874,b404131b-efa9-43ee-b00e-7617e9aa802d,Smart builder for Data Modeling #521,Smart builder capability in Data Modeling,planned,
eaec1a11-a27f-4763-a52f-fd26cb413bc1,a8a24058-c7a6-4841-b872-4e0d4576b047,Bulk builder for Data Modeling #522,Bulk builder capability in Data Modeling,planned,
d97bc7ac-4225-4e6b-b1ba-a2fa50a9d5bc,5005e820-9388-483f-b6a8-7a4325406d04,Custom builder for Data Modeling #523,Custom builder capability in Data Modeling,in_development,
79f0b418-f7fd-44c9-aa65-b7971b5bab5d,655cf69f-d7de-4fb6-b1eb-ccb227c5bed5,Auto builder for Data Modeling #524,Auto builder capability in Data Modeling,in_development,
75a3ec4b-f5ea-4a48-81bf-cb480ec0354e,4f4aeec0-54a7-4300-ae0a-f20fa14a3397,Enhanced builder for Visualization #525,Enhanced builder capability in Visualization,shipped,2021-04-03
87aeb3c1-7a51-4a45-bd3d-fbb2f0364ee0,3f7e21a7-eb88-4bc0-b929-b8bad892b66c,Inline builder for Visualization #526,Inline builder capability in Visualization,shipped,2023-10-13
e8f57561-1bc5-4dc6-8943-064af499624f,42691758-e3d0-483b-a7be-545ad77bd0f8,Live builder for Visualization #527,Live builder capability in Visualization,planned,
1bdd5954-3c3c-4546-93fc-ea5b0ce2f714,cfbaeb68-7087-4847-b83e-a7970ca4ebac,Cached builder for Visualization #528,Cached builder capability in Visualization,in_development,
00c28020-bf52-42d7-8bcb-d074b7bf08f3,de544a2b-6e27-4078-9555-1955de8f6f9f,Async builder for Visualization #529,Async builder capability in Visualization,shipped,2021-01-11
4d22b22f-5772-405b-9423-1a2b5b503148,0c0b427f-e99d-4aa4-b4a9-8105c3f7e575,Advanced picker for Visualization #530,Advanced picker capability in Visualization,planned,
9c0b8f6e-af67-4a09-87e8-f1b1114d0482,bd47e361-89f2-4c7f-8a10-c60c6c7f03fd,Smart picker for Visualization #531,Smart picker capability in Visualization,shipped,2024-08-23
0a62b1ee-ec66-462e-95dd-a3e350f30885,afe0f198-d05c-4a16-8992-ed154905c0b3,Bulk picker for Visualization #532,Bulk picker capability in Visualization,in_development,
90c1067b-6451-4289-9d10-7c9ec1aec71c,541c685f-b449-4d36-b2e2-b012b8bc9f07,Custom picker for Visualization #533,Custom picker capability in Visualization,shipped,2022-07-05
e49b5b7d-0d6e-4fe3-8769-0291635c5b61,3c3e72d2-49a6-4619-98fb-14ddc605dfd0,Auto picker for Visualization #534,Auto picker capability in Visualization,deprecated,2025-07-29
690979a3-8564-49e4-8817-a31b5cc297cb,e9e0d1e6-2be8-4578-acb6-c26f5aedb7d4,Enhanced picker for Visualization #535,Enhanced picker capability in Visualization,shipped,2024-12-10
febc3f5f-d0ec-490b-8f0e-753fc252f0ab,78e0fd8e-edf7-4b82-9863-c61433c0ef02,Inline picker for Visualization #536,Inline picker capability in Visualization,planned,
a62334b1-7459-4e46-8427-5c6a21d0ab4f,541b42ed-2ad1-4210-b302-e12d97bccdb9,Live picker for Visualization #537,Live picker capability in Visualization,shipped,2023-01-13
d57ad3ca-50de-4707-a706-56d8056f8033,2c6655de-c2d6-440a-9e7a-ef4780c724d2,Cached picker for Visualization #538,Cached picker capability in Visualization,planned,
434e1dbd-c1f9-4272-be55-653353f5838e,63114578-25a0-4b0e-8641-355328afc6ec,Async picker for Visualization #539,Async picker capability in Visualization,planned,
28c88906-3ebe-4b06-90a2-49e153b61e15,e796d20a-bf1e-49a0-9a71-f1d5e7809614,Advanced navigator for Visualization #540,Advanced navigator capability in Visualization,planned,
a5f6cf7d-c25c-4103-ab87-ccfd35c2a675,ebe45120-0724-4fb9-8bb4-fc90ff598299,Smart navigator for Visualization #541,Smart navigator capability in Visualization,in_development,
800938de-d557-46cd-9e7a-a124cd678d69,c27cca53-e4cd-4f37-b909-09019e504a30,Bulk navigator for Visualization #542,Bulk navigator capability in Visualization,shipped,2022-02-28
392e7aef-0fed-4fb0-a5aa-9dab543a5713,2fcb925b-bc6b-405b-bf5d-729d8169316f,Custom navigator for Visualization #543,Custom navigator capability in Visualization,shipped,2022-12-01
78f97309-a3d8-4dcf-879e-0bff1533826a,5b6b92cf-85ea-4b28-b97d-63636fd0e627,Auto navigator for Visualization #544,Auto navigator capability in Visualization,in_development,
e79d8192-28e8-4a07-92e8-f1a8724f7af6,6fcde54a-80c0-467b-891d-fa7421fa2b88,Enhanced navigator for Visualization #545,Enhanced navigator capability in Visualization,shipped,2023-08-21
55f9a278-dd0f-489d-b545-e79f57c5aecb,85a8da51-15d4-49d5-bccd-e26dc8447914,Inline navigator for Visualization #546,Inline navigator capability in Visualization,planned,
ac596b33-86f5-4e6b-892d-3cb7c6365b5d,4a5cdfea-951f-48a7-b088-b80b9b007103,Live navigator for Visualization #547,Live navigator capability in Visualization,planned,
f01604b4-1a85-4acd-b7f0-211bc5062fba,910e9014-cbe1-4b8a-bbfa-a76684dfc2e9,Cached navigator for Visualization #548,Cached navigator capability in Visualization,shipped,2025-03-16
b4cffbf6-5e35-46d9-82ea-ec456532329e,e943c956-d718-425f-9a1d-73656fe3f536,Async navigator for Visualization #549,Async navigator capability in Visualization,shipped,2021-12-27
5d1f1e39-c0b8-4637-82ae-b80aba431290,2f986ac9-7579-428c-94eb-24563d6463fd,Advanced wizard for Charts #550,Advanced wizard capability in Charts,shipped,2022-02-25
47a8b73b-c7d0-4445-af6b-85d2500bd8aa,a31e9dcb-5787-4d88-9aa5-ccbe4be87168,Smart wizard for Charts #551,Smart wizard capability in Charts,planned,
f03eea16-06c1-4351-8acc-c32377ca250c,01165687-35ef-4a3f-b14e-e274609521cd,Bulk wizard for Charts #552,Bulk wizard capability in Charts,in_development,
bce32d9e-9613-4020-8a4b-4be81fa87ee7,d351f982-47b3-4532-97de-498e97d220a9,Custom wizard for Charts #553,Custom wizard capability in Charts,deprecated,2023-02-09
813db5cc-b2ff-4dea-8301-a61e00d8d9b3,f87729c1-35b0-4066-85f9-11d7e7c625ed,Auto wizard for Charts #554,Auto wizard capability in Charts,shipped,2026-02-08
ade57a1b-91f8-49c7-9510-89c90f8849e6,90df2aa2-89a0-4097-9388-169371b4cb70,Enhanced wizard for Charts #555,Enhanced wizard capability in Charts,shipped,2025-01-22
8ee817cc-8ac6-4859-9f0f-5d55fbf92303,c949f42b-53e8-4cd2-981d-111032f1ad81,Inline wizard for Charts #556,Inline wizard capability in Charts,in_development,
c3a05ddb-7bc7-4d3c-93a3-65f55440c424,b9e17783-af20-4627-b1a3-3287f75606df,Live wizard for Charts #557,Live wizard capability in Charts,planned,
d65623fe-6f24-48bf-9d9c-0711c8143bbf,a7e3aa6d-59ca-4155-9b00-faab5b74413f,Cached wizard for Charts #558,Cached wizard capability in Charts,shipped,2020-12-05
db8c0853-c3ed-4ebc-bdeb-ca6b818a568e,0ec69930-65cf-47ab-a4f5-ab21547c4fb0,Async wizard for Charts #559,Async wizard capability in Charts,planned,
e36e1288-81f9-4302-ab8d-c6de735c0e2e,23ef3d13-2479-480b-a74b-7d14fd532069,Advanced renderer for Charts #560,Advanced renderer capability in Charts,planned,
a603d814-50d8-4a9b-95b4-8570db123417,6e2a6e47-8665-4171-a4b3-dd89cd649f55,Smart renderer for Charts #561,Smart renderer capability in Charts,planned,
9d8e109a-d9f4-49b3-bb02-5d30222b9ccb,c268357b-525a-4363-8aed-70f26ea61026,Bulk renderer for Charts #562,Bulk renderer capability in Charts,in_development,
f476fd60-2c8d-4c0c-a3ca-1278fd965977,bea12c01-2c52-477b-9400-69fc73c72da4,Custom renderer for Charts #563,Custom renderer capability in Charts,shipped,2022-03-21
f4290ffa-b746-4e24-b910-db9ae9cf93a1,a123d8bd-d769-4bc0-a1a6-124c95933824,Auto renderer for Charts #564,Auto renderer capability in Charts,shipped,2023-08-23
6cbfe7cc-7bee-485c-8233-cba1d1c38e5e,1f33503a-8006-4da4-bdff-62b68bb9ea54,Enhanced renderer for Charts #565,Enhanced renderer capability in Charts,shipped,2023-10-11
fb46a410-f8d0-4933-8b54-aa4ab69cd529,6b02cd19-6c6c-4011-b03b-4a4bf8c0e030,Inline renderer for Charts #566,Inline renderer capability in Charts,shipped,2025-02-13
153562e7-b3e7-4e29-bdd9-f3ede9483670,0ffb40db-78c5-4311-8ab9-5197f1139941,Live renderer for Charts #567,Live renderer capability in Charts,shipped,2022-12-27
fc221e12-f9e6-4148-b363-86d2e1a3bb2c,3bd07440-2764-433d-8c63-823a0c08ac46,Cached renderer for Charts #568,Cached renderer capability in Charts,in_development,
a640d4bd-13b6-4ce7-a6be-aead07dd26af,76eb0d5d-a8c0-4ebc-aede-7c00cbcc0703,Async renderer for Charts #569,Async renderer capability in Charts,planned,
7e4c856d-a5b0-4b25-8956-17c896af1147,20013793-a790-4faf-8162-6eb29cb591ed,Advanced connector for Charts #570,Advanced connector capability in Charts,shipped,2022-05-06
0a16d3d1-cc77-4092-ab12-19ad2b42db95,8b4b50e8-5be6-4e2f-ba10-82559b2f3f88,Smart connector for Charts #571,Smart connector capability in Charts,planned,
99377aa2-b7d4-42ab-91a7-eb840cf838b3,230d721c-b52b-4151-991b-34b5b8be8556,Bulk connector for Charts #572,Bulk connector capability in Charts,shipped,2026-02-15
b42f75f7-d6dd-4c17-83df-da2f53984f97,79c0a07a-326f-4246-8d9f-7b5ef58bc864,Custom connector for Charts #573,Custom connector capability in Charts,in_development,
00af5019-f381-40f5-9842-5c7c0a53351b,04c6e8e3-1583-4fd8-a198-b54220b083af,Auto connector for Charts #574,Auto connector capability in Charts,planned,
c205ccb7-2931-43cc-a785-829ca4b547bd,7fa10a98-3e2a-4ced-ab08-8f1ed62130ec,Enhanced connector for Security #575,Enhanced connector capability in Security,shipped,2024-08-29
7d7b450f-e63b-4209-9aba-423c52c45196,4ddda5f7-ce64-4d90-8779-238424c82722,Inline connector for Security #576,Inline connector capability in Security,shipped,2025-09-11
796e3e91-1488-4181-8887-c3a0c5896aeb,dd1ba9ee-f6e0-4a94-a98a-0151cc4d6781,Live connector for Security #577,Live connector capability in Security,planned,
a312a142-3aab-4baf-9fa2-d501737841a0,86e1d833-2926-48bc-a0c6-57e1b725e91b,Cached connector for Security #578,Cached connector capability in Security,shipped,2024-02-18
97afabac-40ad-4c34-9e52-ee75815d4902,13ce630b-77ba-47c1-930b-edf21bb3dfc5,Async connector for Security #579,Async connector capability in Security,shipped,2021-08-28
cb70dd48-c422-487d-9228-95e409a18c4e,d4d7bdba-eaa0-49d3-a105-ec2966246afa,Advanced validator for Security #580,Advanced validator capability in Security,in_development,
69af88fa-b080-4087-9ecc-19ef1455f402,0cd09ba3-d7f4-4ce2-a56b-5d994cbc9fe2,Smart validator for Security #581,Smart validator capability in Security,shipped,2025-05-19
398f76f5-1370-4f0e-a75b-c82c64fc4153,665c15b7-6f1b-48b9-84a4-0d0921849529,Bulk validator for Security #582,Bulk validator capability in Security,shipped,2024-04-17
cbb11c3d-64d5-4ae6-b296-47224a266ecc,5283de37-9035-4d28-8029-3b5b356419f0,Custom validator for Security #583,Custom validator capability in Security,shipped,2025-12-10
2b0e3b25-0b10-4fc2-93a2-c4ea6dd78a61,29abe08a-349b-4f9a-abe4-09caedf8f00f,Auto validator for Security #584,Auto validator capability in Security,planned,
399647a3-b57d-4d7d-9f5b-72210581fde4,0bb75935-87b9-47dc-bd9a-67a1a98b64b8,Enhanced validator for Security #585,Enhanced validator capability in Security,planned,
469b2457-e9e4-49d4-9047-d5f9cf192043,e6a14d09-aaa6-4e0c-8b10-ce04f8d0f24e,Inline validator for Security #586,Inline validator capability in Security,in_development,
0ec5a64f-bb1c-410f-bc5b-efcbd9e6bb8f,310e56b7-684a-42bd-8f14-8541c8d48121,Live validator for Security #587,Live validator capability in Security,shipped,2021-02-06
6f363e31-1bc4-42a1-b1f4-45c26ab6f9f8,da9ac1ef-e066-46f4-ba6a-fd981995abf0,Cached validator for Security #588,Cached validator capability in Security,shipped,2023-09-23
23c66fb8-f298-4e9d-967d-fe347201a56e,08da7d71-8313-4634-aa88-c2e01c7b613c,Async validator for Security #589,Async validator capability in Security,shipped,2020-11-09
eec59f00-c8ca-4026-a790-1f43cb50d089,52de0d82-8909-41e1-913b-a40de4302e07,Advanced parser for Security #590,Advanced parser capability in Security,shipped,2025-05-14
f9c48c78-d8c1-4088-b9d0-a77375c36454,c484ff52-56c3-4277-949d-445e9d8b2046,Smart parser for Security #591,Smart parser capability in Security,shipped,2024-02-24
f9b6818e-4fbc-43cb-80f1-3c269f043611,4775d21e-71bb-4fbb-b1c3-64544db1cc44,Bulk parser for Security #592,Bulk parser capability in Security,shipped,2021-07-02
78e2802e-e683-4e64-906f-1522ab841c43,a5249454-4fd8-4e5a-9487-bd373eec1796,Custom parser for Security #593,Custom parser capability in Security,shipped,2023-11-04
73b27b8f-65f0-4849-a86d-98ada396387f,e1d7507e-2277-428e-a609-1e79722ec516,Auto parser for Security #594,Auto parser capability in Security,in_development,
d81482bd-18cc-41cd-9fa8-6f8fa0379970,bcda76a6-e348-49bc-a947-5c298a7a6ffe,Enhanced parser for Security #595,Enhanced parser capability in Security,shipped,2025-05-11
87048f10-a61b-46b8-b793-b26faaab098b,d149061d-74af-4501-85cf-7d9b1cf77169,Inline parser for Security #596,Inline parser capability in Security,planned,
