id,feature_id,title,description,status,is_blocking,priority,raw_input_count,created_at,updated_at
051049da-0ab6-4af4-9967-2be15e1c19f9,61243e4e-4641-4e1c-b0f1-cf0ea2bfd691,Enable notifications for Inline connector for Mobile #776 #3794,Enable notifications in the context of Inline connector for Mobile #776,workaround,false,high,1,2020-09-30 03:54:14,2025-09-13 03:54:14
861d429d-96b8-42e0-b527-8b347b7f81cb,56c5ae1d-18b2-4b9a-aaec-e6838a4ba67a,Enhance notifications for Live connector for Mobile #777 #3795,Enhance notifications in the context of Live connector for Mobile #777,planned,false,critical,2,2019-06-24 03:54:14,2025-12-01 03:54:14
aa2493ed-d0c1-44cc-9f8f-45e1bfc0b3cb,b61d5d1d-8504-4590-a4ac-773d345b8329,Optimize notifications for Cached connector for Mobile #778 #3796,Optimize notifications in the context of Cached connector for Mobile #778,deferred,false,low,6,2019-08-07 03:54:14,2026-03-22 03:54:14
66154f4d-6715-4f42-b277-3b5e3bdd185f,7e480181-77ca-443b-a48d-173c5a8fbb61,Rework notifications for Async connector for Mobile #779 #3797,Rework notifications in the context of Async connector for Mobile #779,planned,false,low,6,2020-08-18 03:54:14,2025-10-19 03:54:14
1fcdbc57-5217-4f3d-a4d3-653572a3f478,ac229245-501e-40f6-891d-c0d776e1e6fb,Migrate notifications for Advanced validator for Mobile #780 #3798,Migrate notifications in the context of Advanced validator for Mobile #780,workaround,false,high,10,2022-01-30 03:54:14,2025-12-29 03:54:14
9b4fd5b5-a28c-4152-a1f3-750f9da740c2,e218a082-8057-4fc3-b236-35962805cd2d,Extend notifications for Smart validator for Mobile #781 #3799,Extend notifications in the context of Smart validator for Mobile #781,open,false,medium,2,2026-01-07 03:54:14,2025-12-02 03:54:14
d7d2889c-505e-4562-beab-d6971ae7eb33,117dedfe-ba5b-4a71-b120-6d9344144d5d,Support workflow for Bulk validator for Mobile #782 #3800,Support workflow in the context of Bulk validator for Mobile #782,shipped,true,medium,6,2024-02-03 03:54:14,2026-03-05 03:54:14
52c9da31-220b-4499-82e9-495912e5826e,803d2f20-e268-43df-ab5b-d395ef8f0ab9,Add workflow for Custom validator for Mobile #783 #3801,Add workflow in the context of Custom validator for Mobile #783,open,false,critical,11,2023-11-13 03:54:14,2026-01-08 03:54:14
12c63df7-9da7-48c4-8c27-a2d441c584ae,4a77b4fe-8b53-48f4-b018-f7aa08bfd4ab,Improve workflow for Auto validator for Mobile #784 #3802,Improve workflow in the context of Auto validator for Mobile #784,shipped,false,high,0,2024-02-10 03:54:14,2026-03-18 03:54:14
13b0f8aa-2b2a-481b-8fcc-fc2d08707931,d4fb02c4-10d6-43fa-9c75-6d8378a3b113,Fix workflow for Enhanced validator for Mobile #785 #3803,Fix workflow in the context of Enhanced validator for Mobile #785,planned,false,low,12,2025-07-01 03:54:14,2026-01-19 03:54:14
538c4955-1d30-4876-ae2a-8fdde891f98d,a1748ece-4ee7-47a4-bad6-35c9e1f5e395,Enable workflow for Inline validator for Mobile #786 #3804,Enable workflow in the context of Inline validator for Mobile #786,open,false,low,6,2019-12-21 03:54:14,2025-09-16 03:54:14
83120991-110b-4223-9a4b-95bc0092b7d8,7cf860af-1bd6-41ae-b975-6b9183ca4970,Enhance workflow for Live validator for Mobile #787 #3805,Enhance workflow in the context of Live validator for Mobile #787,planned,false,low,4,2022-07-02 03:54:14,2025-12-11 03:54:14
94063e06-e21a-4171-9296-4ec1cbc2bfcc,a02b2b83-b69b-4c77-afab-a42b5a2a1ede,Optimize workflow for Cached validator for Mobile #788 #3806,Optimize workflow in the context of Cached validator for Mobile #788,open,false,low,5,2022-06-23 03:54:14,2025-10-20 03:54:14
7e8cb2e5-4db9-4a26-b2b4-91a155227bbf,ac1513ce-fdd6-4d18-8344-f1b187b05409,Rework workflow for Async validator for Mobile #789 #3807,Rework workflow in the context of Async validator for Mobile #789,planned,true,medium,8,2020-06-26 03:54:14,2026-02-09 03:54:14
e8160e7f-6adf-4361-b710-51b0984ddeec,02457fd8-e71a-4232-8e86-e8910ada9a6b,Migrate workflow for Advanced parser for Mobile #790 #3808,Migrate workflow in the context of Advanced parser for Mobile #790,deferred,true,high,2,2026-02-07 03:54:14,2025-11-18 03:54:14
34197a78-0e34-4543-9e36-88c8d9256958,ba0bd9cd-3bf3-4008-816f-4f9242096f7c,Extend workflow for Smart parser for Mobile #791 #3809,Extend workflow in the context of Smart parser for Mobile #791,open,true,low,10,2025-11-09 03:54:14,2025-10-14 03:54:14
d3bbf258-9538-41c6-8d00-8f68f22ae453,9141c720-3d69-4162-ac40-7588d74264cd,Support configuration for Bulk parser for Mobile #792 #3810,Support configuration in the context of Bulk parser for Mobile #792,shipped,false,high,10,2023-11-25 03:54:14,2026-02-12 03:54:14
3e4a5aab-0165-4d48-b9fb-7db2f6467127,38841aec-5058-4371-b89a-4224ee167fef,Add configuration for Custom parser for Mobile #793 #3811,Add configuration in the context of Custom parser for Mobile #793,shipped,false,low,4,2023-10-16 03:54:14,2026-03-11 03:54:14
df7d1738-acdf-494c-89a0-e45bcba0c09e,ce254a0c-df2d-48c1-be71-020b65fe1435,Improve configuration for Auto parser for Mobile #794 #3812,Improve configuration in the context of Auto parser for Mobile #794,shipped,false,low,0,2021-09-22 03:54:14,2025-10-18 03:54:14
3409dac7-3e1a-4058-bdfd-c64875035d6f,311d19ce-b91b-4643-89fa-b2958bd0272f,Fix configuration for Enhanced parser for Mobile #795 #3813,Fix configuration in the context of Enhanced parser for Mobile #795,planned,false,medium,7,2022-08-24 03:54:14,2026-01-11 03:54:14
c13ffaf9-0d2f-45bb-a27c-3efe66ce862d,955d5eea-11a5-43d7-bcf7-501fa552138e,Enable configuration for Inline parser for Mobile #796 #3814,Enable configuration in the context of Inline parser for Mobile #796,shipped,false,medium,10,2020-08-27 03:54:14,2025-12-15 03:54:14
1b4fe048-0725-44f5-9b4a-e974b775f714,9057a41b-9fca-4bc5-ace3-8a8d298862c4,Enhance configuration for Live parser for Mobile #797 #3815,Enhance configuration in the context of Live parser for Mobile #797,workaround,false,high,1,2019-06-02 03:54:14,2025-12-04 03:54:14
342630e1-0d3b-40cd-9afb-6d362289443b,54e87328-cda7-4306-97b5-0a993f780657,Optimize configuration for Cached parser for Mobile #798 #3816,Optimize configuration in the context of Cached parser for Mobile #798,open,false,high,10,2021-10-23 03:54:14,2025-10-12 03:54:14
be9492c6-d61b-4c97-891c-10dd818bffa5,14f0482d-e096-44bd-989b-3655d108ba08,Rework configuration for Async parser for Mobile #799 #3817,Rework configuration in the context of Async parser for Mobile #799,planned,false,medium,8,2024-08-22 03:54:14,2026-02-10 03:54:14
e39e05b8-91e9-41f7-827f-bcf898701561,290f14d1-6eda-45b4-9167-8cc9ed3178a5,Migrate configuration for Advanced editor for Alerting #800 #3818,Migrate configuration in the context of Advanced editor for Alerting #800,shipped,false,high,4,2023-06-28 03:54:14,2025-12-20 03:54:14
67b69486-b240-4318-b422-2b5e00d3b92f,31beaf57-ec01-4ad6-a532-51fbf6ebd804,Extend configuration for Smart editor for Alerting #801 #3819,Extend configuration in the context of Smart editor for Alerting #801,open,false,medium,8,2021-08-22 03:54:14,2026-01-03 03:54:14
390927a8-ec3c-4de8-b52e-0ffe591a6847,da825066-cde0-4bd0-8185-be5bcaeb31d5,Support rendering for Bulk editor for Alerting #802 #3820,Support rendering in the context of Bulk editor for Alerting #802,shipped,false,medium,1,2022-11-29 03:54:14,2025-10-04 03:54:14
3ad6b3fd-57ff-484f-ae21-4dc18bffcd76,0aa4f379-6906-4b6e-a2d6-4e6a89085548,Add rendering for Custom editor for Alerting #803 #3821,Add rendering in the context of Custom editor for Alerting #803,open,false,high,3,2025-07-26 03:54:14,2025-09-15 03:54:14
5f1494a1-4a4d-4128-9806-360546e7ab2e,19b09968-e30a-41db-b74d-b76e9198cf1e,Improve rendering for Auto editor for Alerting #804 #3822,Improve rendering in the context of Auto editor for Alerting #804,deferred,false,medium,2,2020-03-27 03:54:14,2025-09-24 03:54:14
16f6ffe9-d083-4711-a0a1-87ad20b44998,61ee4c0b-e9b3-4390-a5ae-60e97321d5cc,Fix rendering for Enhanced editor for Alerting #805 #3823,Fix rendering in the context of Enhanced editor for Alerting #805,wont_do,true,medium,11,2023-06-13 03:54:14,2026-01-26 03:54:14
ed7bec4c-8af5-4cee-9953-72176e662fb6,7a09980f-bdf0-48b4-9a53-93e6ee74852f,Enable rendering for Inline editor for Alerting #806 #3824,Enable rendering in the context of Inline editor for Alerting #806,planned,false,critical,11,2024-03-19 03:54:14,2026-02-09 03:54:14
541ddb95-71c0-4f5c-b843-1d9723d56005,c38136cc-2b16-4c13-85f5-dc49a476f52f,Enhance rendering for Live editor for Alerting #807 #3825,Enhance rendering in the context of Live editor for Alerting #807,planned,true,high,6,2025-09-23 03:54:14,2025-12-20 03:54:14
d3b324d3-56fa-4633-825c-256a3c0b8322,16a5c570-d2dd-436f-a138-573b1ea15884,Optimize rendering for Cached editor for Alerting #808 #3826,Optimize rendering in the context of Cached editor for Alerting #808,workaround,false,critical,3,2024-04-13 03:54:14,2025-10-09 03:54:14
6596703c-292a-49d9-b19e-4cdb3d3e2cb6,aef6e9b9-e928-4d68-870c-14311fce54a2,Rework rendering for Async editor for Alerting #809 #3827,Rework rendering in the context of Async editor for Alerting #809,open,true,medium,12,2023-02-21 03:54:14,2026-01-30 03:54:14
ecaf7f01-a93e-4ce1-9cf4-2223c3bdc28e,f0fc863d-ff8f-4d2c-9f24-6d4fbff52640,Migrate rendering for Advanced viewer for Alerting #810 #3828,Migrate rendering in the context of Advanced viewer for Alerting #810,wont_do,false,low,4,2026-01-02 03:54:14,2025-09-27 03:54:14
9c7c5e62-db03-4513-9cda-81b87b28b23e,81b02d27-243c-482e-a9dd-1986a8a4d5ba,Extend rendering for Smart viewer for Alerting #811 #3829,Extend rendering in the context of Smart viewer for Alerting #811,planned,false,low,10,2022-05-06 03:54:14,2025-12-25 03:54:14
f4008ef6-541b-4c5a-a72c-b69be2d6b411,dab1f969-dcf9-4541-955a-4d906d5de82f,Support validation for Bulk viewer for Alerting #812 #3830,Support validation in the context of Bulk viewer for Alerting #812,open,true,medium,4,2024-11-07 03:54:14,2026-03-20 03:54:14
9a70b179-d403-4dd0-8dd6-2381bdc050aa,79b40efb-1d9a-4e84-ba1f-cfec28bdb647,Add validation for Custom viewer for Alerting #813 #3831,Add validation in the context of Custom viewer for Alerting #813,open,false,medium,3,2021-06-15 03:54:14,2025-12-25 03:54:14
9f49f900-2213-4878-9e20-805d4c70bddc,e8e30f97-99ae-4d6f-aafa-ec82f32e4526,Improve validation for Auto viewer for Alerting #814 #3832,Improve validation in the context of Auto viewer for Alerting #814,workaround,false,high,6,2022-06-21 03:54:14,2026-02-09 03:54:14
44ae59f4-f094-479a-a5c5-4cf717500d07,66a1464d-7af5-4c70-a7cf-9198842853f3,Fix validation for Enhanced viewer for Alerting #815 #3833,Fix validation in the context of Enhanced viewer for Alerting #815,deferred,false,critical,7,2022-11-26 03:54:14,2025-10-24 03:54:14
57227a44-16fb-4af4-bc07-e9a45b0393d3,735f3691-2c21-4a7a-b01b-1b97ac2fab37,Enable validation for Inline viewer for Alerting #816 #3834,Enable validation in the context of Inline viewer for Alerting #816,workaround,false,medium,1,2020-10-23 03:54:14,2025-09-22 03:54:14
5d0fd0df-4300-40fb-9af8-59efaeaeedf3,e480b796-52ac-4ef6-95c2-d3dd9dcfb5d6,Enhance validation for Live viewer for Alerting #817 #3835,Enhance validation in the context of Live viewer for Alerting #817,planned,false,medium,0,2021-07-25 03:54:14,2025-12-16 03:54:14
cf9466c5-2c14-4a90-aae5-48d121465a78,b590f687-f917-4d01-a079-17644f9d9a5a,Optimize validation for Cached viewer for Alerting #818 #3836,Optimize validation in the context of Cached viewer for Alerting #818,open,false,low,11,2022-12-23 03:54:14,2025-10-25 03:54:14
6e2d80ee-2231-4b8e-9a2d-7af3ed27d31f,a9b60550-dbf4-40c9-9d90-bc55c9902868,Rework validation for Async viewer for Alerting #819 #3837,Rework validation in the context of Async viewer for Alerting #819,open,true,medium,8,2023-06-18 03:54:14,2025-11-12 03:54:14
d400312c-6915-4d50-97dd-cff544f666ad,4d50c6d2-1229-4ea3-b1c1-4d8cbdc5bee1,Migrate validation for Advanced builder for Alerting #820 #3838,Migrate validation in the context of Advanced builder for Alerting #820,wont_do,false,low,12,2022-04-20 03:54:14,2026-02-17 03:54:14
e98de721-202b-47e4-953f-8146f3d5ec58,55175e6d-3ef8-4b89-8f75-834cc794ad5c,Extend validation for Smart builder for Alerting #821 #3839,Extend validation in the context of Smart builder for Alerting #821,open,false,medium,9,2024-05-02 03:54:14,2025-10-25 03:54:14
f7daa439-d375-4052-a496-98a5c538517e,57e726f3-2d60-4e77-8bbc-eff1d0d46ce7,Support caching for Bulk builder for Alerting #822 #3840,Support caching in the context of Bulk builder for Alerting #822,planned,false,low,3,2021-10-31 03:54:14,2026-03-12 03:54:14
b4ad2086-a84f-4d25-ba67-501e841662b8,c2fc6156-fe16-4d45-b866-2eb9f16effc3,Add caching for Custom builder for Alerting #823 #3841,Add caching in the context of Custom builder for Alerting #823,workaround,false,medium,9,2024-12-23 03:54:14,2025-10-24 03:54:14
8129a9a4-7a54-4309-9d5a-2f969f23a84d,045ff3f0-276e-4d85-b667-11c4a10ddbba,Improve caching for Auto builder for Alerting #824 #3842,Improve caching in the context of Auto builder for Alerting #824,planned,false,medium,2,2023-08-17 03:54:14,2026-03-17 03:54:14
aa579bd8-b6db-4a0e-adbb-2af841e27443,0fd3ac70-aff3-4bd1-b8a5-e7f50dfef48f,Fix caching for Enhanced builder for Scheduling #825 #3843,Fix caching in the context of Enhanced builder for Scheduling #825,shipped,false,low,9,2021-03-28 03:54:14,2026-02-23 03:54:14
a3f6a229-14ed-426d-a9fb-19f9cc6584a3,05b59cb0-853f-423a-b458-d26373f409bc,Enable caching for Inline builder for Scheduling #826 #3844,Enable caching in the context of Inline builder for Scheduling #826,open,false,low,8,2021-04-22 03:54:14,2025-09-18 03:54:14
28715db7-324c-4b7e-8575-20c16748c45a,f10bede5-d9b4-40e2-ae71-3fc9dcc65dd9,Enhance caching for Live builder for Scheduling #827 #3845,Enhance caching in the context of Live builder for Scheduling #827,planned,false,medium,10,2021-06-05 03:54:14,2025-10-16 03:54:14
983289b7-aefd-4f8a-841a-11eb38a1cd72,48159b06-d495-44ab-abb5-5d9cc95d0d7f,Optimize caching for Cached builder for Scheduling #828 #3846,Optimize caching in the context of Cached builder for Scheduling #828,open,false,low,1,2021-03-16 03:54:14,2025-12-15 03:54:14
024d705a-fd5f-4fe1-84fb-ded5c6fe0b9f,7dc8fe8e-2ea1-46d9-8613-6f5c40dafda0,Rework caching for Async builder for Scheduling #829 #3847,Rework caching in the context of Async builder for Scheduling #829,wont_do,false,medium,11,2021-10-10 03:54:14,2026-01-09 03:54:14
d508cd54-a5bf-49fe-ac1a-1c1cbf4fe432,e1b00962-be8f-46bc-a705-b3c4089705e3,Migrate caching for Advanced picker for Scheduling #830 #3848,Migrate caching in the context of Advanced picker for Scheduling #830,open,false,high,7,2022-06-04 03:54:14,2025-12-03 03:54:14
efea5d79-e098-4b82-a974-dcc83263a36e,ca3dc517-7e6f-4d9e-8260-b3ac021482c8,Extend caching for Smart picker for Scheduling #831 #3849,Extend caching in the context of Smart picker for Scheduling #831,open,false,medium,11,2021-12-26 03:54:14,2025-10-25 03:54:14
ccd755cc-8178-4e12-b461-07e39e00598f,627fbf6a-29fd-467d-bb7c-06ee45e56e3e,Support permissions for Bulk picker for Scheduling #832 #3850,Support permissions in the context of Bulk picker for Scheduling #832,open,false,medium,10,2020-03-09 03:54:14,2026-03-02 03:54:14
2dae0a14-cdc7-4340-a6a1-8169b04b670d,495904c8-15f9-4a26-830b-7d39db1e5ba4,Add permissions for Custom picker for Scheduling #833 #3851,Add permissions in the context of Custom picker for Scheduling #833,planned,false,medium,10,2023-03-25 03:54:14,2026-03-24 03:54:14
6369cf6e-111b-4012-96ac-d107adb9edd3,40939ada-cd5d-4ba4-b180-1d86fb3b6504,Improve permissions for Auto picker for Scheduling #834 #3852,Improve permissions in the context of Auto picker for Scheduling #834,planned,false,medium,7,2025-03-15 03:54:14,2025-11-11 03:54:14
9e600e45-7e64-4ce4-96d0-c8b016cbe73b,9073c5c7-904d-430c-89c6-ad77015acda0,Fix permissions for Enhanced picker for Scheduling #835 #3853,Fix permissions in the context of Enhanced picker for Scheduling #835,shipped,false,medium,4,2024-01-09 03:54:14,2026-02-26 03:54:14
020ae8b7-4d2d-4f7f-a5d6-7fc19a045a42,fadb1eda-7890-47cf-a47e-4fad5f510d9b,Enable permissions for Inline picker for Scheduling #836 #3854,Enable permissions in the context of Inline picker for Scheduling #836,shipped,false,medium,5,2025-06-17 03:54:14,2025-11-04 03:54:14
7271f2e9-9cf6-4278-b65d-98fcc8afb765,3f20f9d4-dfd1-43f3-86b1-9fc01e58dab0,Enhance permissions for Live picker for Scheduling #837 #3855,Enhance permissions in the context of Live picker for Scheduling #837,open,false,low,8,2023-08-07 03:54:14,2025-09-29 03:54:14
3d71b7a7-aa48-4f67-85d6-dbf5b170546e,60a17763-b431-4fc8-bb8e-38edf7ab29a5,Optimize permissions for Cached picker for Scheduling #838 #3856,Optimize permissions in the context of Cached picker for Scheduling #838,planned,false,medium,0,2025-01-09 03:54:14,2026-02-14 03:54:14
59e48ac7-f7a9-49b4-9cad-f921a508e504,8cdd5642-d77e-4057-8ffd-24e62c85de3c,Rework permissions for Async picker for Scheduling #839 #3857,Rework permissions in the context of Async picker for Scheduling #839,planned,false,high,6,2024-12-15 03:54:14,2025-10-31 03:54:14
7b3dab3d-4049-4c71-be48-11d8332f666d,3e32298e-15eb-40bd-829e-3e08ab3e4a1a,Migrate permissions for Advanced navigator for Scheduling #840 #3858,Migrate permissions in the context of Advanced navigator for Scheduling #840,wont_do,false,high,3,2020-07-17 03:54:14,2025-10-07 03:54:14
4bb7c570-eda7-4cfc-a26b-a58ac64d6fb4,79c2e9f4-e408-4489-8762-9cc5e273e554,Extend permissions for Smart navigator for Scheduling #841 #3859,Extend permissions in the context of Smart navigator for Scheduling #841,shipped,false,medium,12,2025-06-05 03:54:14,2026-03-06 03:54:14
82217097-784a-44fe-bd5e-a8b38702bf80,a05827dc-939b-4b9e-831e-68925dd7ad67,Support export for Bulk navigator for Scheduling #842 #3860,Support export in the context of Bulk navigator for Scheduling #842,workaround,false,medium,1,2021-03-10 03:54:14,2025-11-13 03:54:14
c6f5e399-6873-45ed-809f-907f58d2defd,9f2e2f07-6e9f-4b24-8c8c-031af4e6ae87,Add export for Custom navigator for Scheduling #843 #3861,Add export in the context of Custom navigator for Scheduling #843,planned,false,low,11,2023-07-23 03:54:14,2025-09-14 03:54:14
c543285c-cbfe-41ba-b594-d870b2c5e2e9,a51eda5b-8bb2-4547-8d05-3cd905349d5a,Improve export for Auto navigator for Scheduling #844 #3862,Improve export in the context of Auto navigator for Scheduling #844,deferred,false,high,1,2022-04-10 03:54:14,2026-03-21 03:54:14
ceaa8d33-62c4-4f8c-b7c7-0f305479272f,13efde62-2039-4da0-8e73-1440fd110f40,Fix export for Enhanced navigator for Scheduling #845 #3863,Fix export in the context of Enhanced navigator for Scheduling #845,planned,false,low,6,2023-06-15 03:54:14,2025-11-13 03:54:14
08f0390d-85d0-4170-bb74-908739d2604c,c8b1ee0b-98b2-47cb-94aa-ba8c488ee684,Enable export for Inline navigator for Scheduling #846 #3864,Enable export in the context of Inline navigator for Scheduling #846,open,false,low,5,2025-08-05 03:54:14,2025-10-19 03:54:14
c2733439-ac80-46bf-a91a-002e558da490,653649e4-a8a0-4d52-958b-39af1d773bca,Enhance export for Live navigator for Scheduling #847 #3865,Enhance export in the context of Live navigator for Scheduling #847,open,false,medium,11,2025-08-13 03:54:14,2026-02-26 03:54:14
ef9e677e-5cfb-40c5-a0cd-995e003ece16,3a3b24bb-0054-4bf3-b08e-9701c8ae4cd1,Optimize export for Cached navigator for Scheduling #848 #3866,Optimize export in the context of Cached navigator for Scheduling #848,deferred,false,critical,2,2025-08-10 03:54:14,2026-01-07 03:54:14
476bc164-9ec6-4bb6-9fef-dd1fef1f78f2,8bac90c2-dabd-4ac5-8af1-7c50e9bc3b95,Rework export for Async navigator for Scheduling #849 #3867,Rework export in the context of Async navigator for Scheduling #849,workaround,true,low,9,2022-06-13 03:54:14,2026-01-17 03:54:14
458b6365-1333-4e19-b348-459c2d38d3da,7f54be5a-9c47-4a51-b2cb-80661283f215,Migrate export for Advanced wizard for Git/Version Control  #3868,Migrate export in the context of Advanced wizard for Git/Version Control #850,workaround,true,high,7,2023-09-16 03:54:14,2026-02-11 03:54:14
ef90a555-af41-41f2-83b8-58eee9d534d7,df162521-554c-4d7b-8dc9-e08cd50de8d4,Extend export for Smart wizard for Git/Version Control #85 #3869,Extend export in the context of Smart wizard for Git/Version Control #851,open,false,high,5,2020-08-10 03:54:14,2026-01-16 03:54:14
3491842a-926f-4397-9b1a-0c3113c0a64a,303b1646-5f67-4ed3-9afb-495bf39f6588,Support filtering for Bulk wizard for Git/Version Control #852 #3870,Support filtering in the context of Bulk wizard for Git/Version Control #852,open,false,low,5,2020-06-14 03:54:14,2026-01-12 03:54:14
9756017e-fdf1-48ee-b048-beb813de152a,bafaa8e3-1aa3-4056-bc41-2063c28ec3e8,Add filtering for Custom wizard for Git/Version Control #8 #3871,Add filtering in the context of Custom wizard for Git/Version Control #853,workaround,false,medium,10,2025-10-23 03:54:14,2025-11-16 03:54:14
58aa5cd4-0fab-4ea7-8aec-4969299918ab,c4835a74-23fb-42ef-a97a-8bd6f56f867c,Improve filtering for Auto wizard for Git/Version Control #854 #3872,Improve filtering in the context of Auto wizard for Git/Version Control #854,planned,false,high,10,2023-12-06 03:54:14,2025-09-27 03:54:14
081ef218-b200-4708-b93e-d4e52806df79,c2c5db75-14bf-4c30-bee7-3fed97aaef41,Fix filtering for Enhanced wizard for Git/Version Control  #3873,Fix filtering in the context of Enhanced wizard for Git/Version Control #855,open,true,low,11,2025-09-21 03:54:14,2026-03-22 03:54:14
c1cd9ecf-134f-4550-a4a7-9fc86455e2a6,ae79f715-7dca-42a4-bc7e-c8ffa073e488,Enable filtering for Inline wizard for Git/Version Control #8 #3874,Enable filtering in the context of Inline wizard for Git/Version Control #856,workaround,true,critical,5,2023-06-28 03:54:14,2025-12-06 03:54:14
a0db048f-5c89-48f6-8358-48189531de8f,36383a56-88a1-432d-bb7f-aadd1750645b,Enhance filtering for Live wizard for Git/Version Control #857 #3875,Enhance filtering in the context of Live wizard for Git/Version Control #857,open,true,low,7,2022-06-01 03:54:14,2026-01-25 03:54:14
784d7c16-277e-4362-8dc8-9dae51f3003a,fecbd28f-ee13-46be-ac7d-079bcb83d126,Optimize filtering for Cached wizard for Git/Version Control #8 #3876,Optimize filtering in the context of Cached wizard for Git/Version Control #858,open,false,medium,4,2022-07-19 03:54:14,2025-12-24 03:54:14
78aac6fd-403c-46b4-a35f-07f8918bbd4f,bf4964cf-c58f-4435-9c95-acc064a01bba,Rework filtering for Async wizard for Git/Version Control #85 #3877,Rework filtering in the context of Async wizard for Git/Version Control #859,open,true,low,9,2022-04-16 03:54:14,2025-10-21 03:54:14
2f30d6ba-c5ab-4b1c-b425-ce1064c2bae9,5810ebc0-f2a7-4f6b-8dea-bc7d4ecbb0ec,Migrate filtering for Advanced renderer for Git/Version Contro #3878,Migrate filtering in the context of Advanced renderer for Git/Version Control #860,deferred,false,high,6,2021-11-21 03:54:14,2026-03-19 03:54:14
3e381493-d9fc-4e31-93bf-6f159e4dd1ac,d7eec357-533c-406c-9618-7a5f0cca5e9a,Extend filtering for Smart renderer for Git/Version Control # #3879,Extend filtering in the context of Smart renderer for Git/Version Control #861,deferred,false,medium,3,2025-09-13 03:54:14,2025-10-07 03:54:14
1310dc14-c0a1-4231-965a-5164f169bdac,e18170bb-70ab-4e94-8def-e2c2710c22f5,Support scheduling for Bulk renderer for Git/Version Control #8 #3880,Support scheduling in the context of Bulk renderer for Git/Version Control #862,planned,false,low,3,2023-06-26 03:54:14,2025-10-27 03:54:14
b61ed904-b7f5-43fe-9a91-18a1cae3d93d,192d4964-74a0-416a-9224-44dc3573b368,Add scheduling for Custom renderer for Git/Version Control  #3881,Add scheduling in the context of Custom renderer for Git/Version Control #863,open,false,high,10,2025-01-14 03:54:14,2025-12-11 03:54:14
ea32e3d6-c0b1-4671-be9e-9d794a7d7710,ebdc5d66-78ed-4aaf-b585-bbb8ea664562,Improve scheduling for Auto renderer for Git/Version Control #8 #3882,Improve scheduling in the context of Auto renderer for Git/Version Control #864,workaround,false,low,12,2025-04-22 03:54:14,2026-01-11 03:54:14
e01f8308-af60-434e-bfd8-95ada8f6c5e4,5ba2469b-d349-4860-b8f9-ad4ea01c0460,Fix scheduling for Enhanced renderer for Git/Version Contro #3883,Fix scheduling in the context of Enhanced renderer for Git/Version Control #865,shipped,false,medium,6,2023-04-25 03:54:14,2026-01-19 03:54:14
1d02b50c-d3e2-4537-aa6a-d803b324524a,9346de9a-cb05-4e15-809c-9c07f9df292d,Enable scheduling for Inline renderer for Git/Version Control  #3884,Enable scheduling in the context of Inline renderer for Git/Version Control #866,open,false,medium,9,2025-08-06 03:54:14,2025-11-10 03:54:14
0ee5a4b3-5b86-4c95-adbe-47d5b8b6a247,7e18b81a-8a5b-4f00-80f1-24e082be0397,Enhance scheduling for Live renderer for Git/Version Control #8 #3885,Enhance scheduling in the context of Live renderer for Git/Version Control #867,open,false,medium,6,2019-12-03 03:54:14,2025-11-20 03:54:14
c9315e1a-354e-4a13-a6e3-013dee78ab7e,808ff6ca-c244-499c-93a5-46638023c473,Optimize scheduling for Cached renderer for Git/Version Control  #3886,Optimize scheduling in the context of Cached renderer for Git/Version Control #868,shipped,false,high,7,2025-01-03 03:54:14,2025-12-22 03:54:14
8842219b-c420-4d69-9cbd-42f886ed9ff0,4af04c1a-1c57-44db-98a0-37e1667f1f1f,Rework scheduling for Async renderer for Git/Version Control # #3887,Rework scheduling in the context of Async renderer for Git/Version Control #869,shipped,false,high,9,2021-10-18 03:54:14,2026-03-18 03:54:14
ccc08f4c-186a-4804-bc35-56536e83ccca,90d97b51-b5ef-46e8-a574-7fe0958e11e2,Migrate scheduling for Advanced connector for Git/Version Contr #3888,Migrate scheduling in the context of Advanced connector for Git/Version Control #870,planned,false,high,4,2024-04-06 03:54:14,2026-03-03 03:54:14
ad54cb2f-7560-47e6-8894-06314f8547d2,42e8aea1-126e-434c-a991-9421fe43be32,Extend scheduling for Smart connector for Git/Version Control  #3889,Extend scheduling in the context of Smart connector for Git/Version Control #871,shipped,false,low,12,2021-10-23 03:54:14,2026-03-21 03:54:14
a256d4c3-a18b-4680-926a-9e5ce8862249,726cd1ee-9192-4313-9ec0-5f3140475d32,Support notifications for Bulk connector for Git/Version Control # #3890,Support notifications in the context of Bulk connector for Git/Version Control #872,planned,false,high,0,2024-04-14 03:54:14,2025-11-01 03:54:14
dc747a13-c753-4208-a09f-98a98e29cf22,a9276aa3-102a-4834-abdc-129454fb7b83,Add notifications for Custom connector for Git/Version Control #3891,Add notifications in the context of Custom connector for Git/Version Control #873,planned,false,high,5,2026-02-12 03:54:14,2026-01-22 03:54:14
b2ee6317-da7d-4a24-9ce5-e981fe55a081,03af6f2c-226d-4587-a3fa-310cf4cf7813,Improve notifications for Auto connector for Git/Version Control # #3892,Improve notifications in the context of Auto connector for Git/Version Control #874,shipped,false,critical,8,2019-11-28 03:54:14,2025-12-24 03:54:14
